pop_2009,per_capita_09,PCT_LACCESS_POP10,PCT_LACCESS_HHNV10,GROC09,RECFAC09,PCT_LACCESS_LOWI10,SUPERC09,CONVS09,SPECS09,WICS08,PCH_GROC_09_14,FFR09,FSR09,PCT_NSLP09,PCT_CACFP09,PCT_DIABETES_ADULTS08,PCT_OBESE_ADULTS08,METRO13
2146725,30446,19.81973274,0.964333959,344,138,6.178630951,18,407,128,206,TRUE,1296,1078,8.590151677,0.886967643,8.1,26.2,1
21410,27150,14.1184286,0.611403062,6,3,4.535870475,1,11,2,4,FALSE,12,13,8.124539131,1.069123552,8.9,27.2,0
2475,35504,21.92971787,0.088248892,1,1,6.180193216,0,2,0,1,FALSE,3,1,10.36691348,1.751520385,7.9,27.1,0
944201,75491,14.96450718,0.635955584,431,191,1.269077813,6,208,159,230,TRUE,698,920,9.275093311,1.440967568,7.4,19,1
18185,33419,18.44336053,2.565461657,4,0,7.156273997,0,14,1,6,TRUE,10,21,13.11203063,1.247799097,8.5,29.1,0
37127,24732,18.15745996,2.028147591,7,3,7.592875804,0,16,1,4,TRUE,19,18,12.27079455,0.953634165,10,29.8,0
28710,29072,6.774953024,2.614081946,1,4,3.310602028,0,10,0,3,TRUE,6,7,13.13427904,1.424865129,11.8,29.1,1
1037890,54382,19.63936397,0.786487781,192,128,2.703588012,5,198,69,84,TRUE,608,667,8.590151677,0.886967643,7,24.6,1
6563,39844,30.10468424,0.643495958,0,0,7.126748646,0,4,0,1,FALSE,2,5,11.67903545,1.773987916,7.6,27.8,0
199865,35721,25.29797164,1.786466471,32,27,6.12398252,3,89,25,22,TRUE,121,196,7.990852609,1.056841824,6.8,23.4,1
23770,26396,20.99513031,5.392875873,3,0,10.11858208,0,15,0,4,FALSE,14,7,9.703633786,1.072691744,10.4,30.1,0
15836,33415,29.58309041,2.641329278,5,3,8.269370158,0,11,0,9,TRUE,7,15,11.67903545,1.773987916,6.9,29.2,0
33587,31693,4.145158157,0.932179753,9,2,1.297370629,1,21,4,8,FALSE,25,26,13.11203063,1.247799097,7.2,26.7,0
25890,37171,32.26426979,2.803064768,6,5,7.903191814,1,10,2,6,FALSE,15,20,11.67903545,1.773987916,8,28,0
19050,29348,15.61190085,2.356528581,3,1,4.810959182,1,14,1,4,FALSE,12,16,10.77667438,1.05044108,9.2,30.3,0
11550,30114,8.824086495,4.277878101,5,1,3.441754282,0,5,0,2,FALSE,8,5,13.22995017,1.060774254,11.7,29.1,0
6025,36204,18.58803377,0.820731328,3,0,7.141602332,0,3,1,2,TRUE,4,5,12.64728619,1.678405334,10.4,29.8,0
13486,24558,33.39076172,4.677137418,4,0,19.23596267,0,12,0,4,FALSE,4,8,10.77667438,1.05044108,11,30.3,0
116816,31500,14.10074392,3.830620974,19,11,4.863636302,2,36,12,14,FALSE,72,93,9.130029932,0.979232698,10.1,29.3,1
175993,33306,22.35082337,1.565827151,28,26,5.795144342,7,78,16,34,TRUE,140,124,10.25076102,1.358123605,10.1,29.8,1
40809,29446,18.71656354,1.991084717,11,8,6.378305119,1,24,5,5,TRUE,22,44,10.99772869,0.626018485,7.8,21.7,0
161226,32502,20.54521449,1.570505317,20,12,5.250139117,2,55,5,13,FALSE,113,74,9.703633786,1.072691744,9.4,28.8,1
160411,32842,30.90488565,2.152317684,25,15,9.151326175,3,60,12,29,FALSE,99,123,10.51943013,1.138312513,8.3,29.1,1
465633,39526,26.1687688,2.335035744,118,58,5.481793576,6,172,31,91,TRUE,333,345,9.275093311,1.440967568,8.6,28.9,1
49358,30623,9.807230854,2.008294405,12,3,2.525693893,0,21,3,10,FALSE,32,44,9.275093311,1.440967568,7.7,27.6,0
4431,26538,29.70158164,5.480695154,1,0,8.060394081,0,3,0,1,TRUE,0,4,8.898951226,0.961596182,9.6,27.3,0
25314,32809,9.830824555,0.814751175,5,1,4.055817812,0,13,2,5,FALSE,8,20,13.08077594,1.652914943,7.3,25.8,1
20921,34812,2.576935228,3.684097732,7,0,0.648565637,0,10,1,8,FALSE,11,25,11.67903545,1.773987916,7.8,28.4,1
110813,30124,25.3354439,3.074735737,11,12,9.075142413,2,43,1,8,FALSE,62,71,12.18051878,1.521881327,9.3,29.4,1
35856,31441,13.71874768,1.638068117,7,5,3.322857605,1,19,3,9,FALSE,18,41,13.11203063,1.247799097,8.3,28.5,0
171688,39529,25.81835952,1.088414987,21,16,3.711902582,2,63,7,16,FALSE,99,91,9.703633786,1.072691744,8.8,28.2,1
20726,31192,22.662398,5.412970976,3,2,11.42517363,1,26,1,5,FALSE,14,7,13.06603005,1.313646519,12.1,33.1,0
573123,39766,48.80902727,3.236452302,105,55,10.2705717,5,147,80,46,FALSE,398,385,8.102654432,0.848486616,9.4,25.8,1
10215,30316,28.66164753,4.089787291,5,0,13.31594428,0,5,0,3,FALSE,5,6,10.77667438,1.05044108,10,28.5,0
126230,32473,19.20279282,2.325524263,17,11,5.206405248,2,78,5,18,FALSE,61,45,13.06603005,1.313646519,9.6,29.8,1
23298,31728,14.50861775,1.783847872,4,4,3.630792138,1,13,2,6,TRUE,9,14,11.67903545,1.773987916,7.9,28.7,0
4877,27836,24.67764631,0.631723815,2,0,9.746913655,0,2,0,1,FALSE,1,4,13.13134268,1.224744981,10.3,26.3,0
23173,27792,20.61315093,1.7528598,6,1,8.902367134,1,22,1,4,FALSE,15,16,13.13134268,1.224744981,10.7,28.6,0
11664,26726,41.4730284,2.531061789,3,0,15.9915097,0,10,1,2,FALSE,3,8,11.87019433,1.546710785,11,27.6,0
53578,38004,36.40761938,1.599104905,6,5,13.06065495,2,30,5,8,FALSE,32,36,11.03772707,2.007890844,9.2,28.8,0
6771,21638,43.1244827,6.958086959,2,0,28.47605193,0,5,0,3,TRUE,2,3,13.13134268,1.224744981,8.7,27.6,0
265356,39018,26.96919657,1.591308198,49,37,6.24687874,4,115,11,59,FALSE,243,219,10.25076102,1.358123605,9.3,29.2,1
6390,49111,46.53351028,2.753351276,3,1,13.76500954,1,7,2,4,FALSE,4,14,12.51058988,2.552547446,9.7,27.4,0
37283,32551,22.07083018,2.800822654,5,1,8.544843212,1,18,1,8,TRUE,16,27,11.87019433,1.546710785,10.9,34.8,0
27032,25639,6.206887511,4.119899579,3,1,2.630513791,0,11,0,3,FALSE,8,12,10.9781941,0.73534796,10,33.8,1
159239,41395,32.66630899,1.412042851,25,21,6.512949888,1,70,16,37,FALSE,72,107,13.22995017,1.060774254,9.9,27.7,1
618,36942,100,1.639344306,0,0,27.83687938,0,1,0,0,FALSE,0,0,13.13134268,1.224744981,9.5,27.6,0
8347,22496,25.95246862,6.110052042,1,0,7.747121754,0,8,0,1,TRUE,1,1,8.417275916,0.974292275,10.3,33.9,0
547324,39406,31.06885403,1.259682713,110,71,4.524563631,5,253,53,88,FALSE,349,452,8.304766434,0.852798333,10.4,27.5,1
76654,44124,23.45234825,0.618445816,7,10,3.433986488,1,24,4,5,FALSE,53,56,13.13134268,1.224744981,8.1,27.3,1
1332088,62610,5.592514246,0.186918186,567,200,0.43060648,7,391,290,113,FALSE,1064,1194,9.275093311,1.440967568,8.8,21.3,1
141175,28924,17.23129156,2.807815755,22,13,7.156786779,2,70,11,25,FALSE,73,77,10.25076102,1.358123605,10.2,28.8,1
32995,30438,8.178253842,1.3115632,7,1,3.164217237,1,19,0,6,TRUE,20,21,12.27079455,0.953634165,10.6,29.5,0
1926,33262,98.31046432,2.229067411,2,0,24.90981984,0,2,0,0,FALSE,1,1,6.954297724,0.387917907,7.8,26.5,0
44705,30271,20.4977864,2.259565172,10,1,8.338272727,0,10,1,9,FALSE,30,27,7.990852609,1.056841824,6.2,26,0
51105,40786,14.82570297,1.682598623,14,7,4.443089986,1,25,7,5,FALSE,35,74,7.778857766,0.686203567,4,14.3,0
77573,30967,16.46766641,2.51660541,12,6,5.0922181,1,48,3,9,TRUE,48,44,10.25076102,1.358123605,11.4,26.8,1
13681,29957,0.57468391,2.466797957,7,0,0.187082868,0,14,0,5,FALSE,8,5,13.22995017,1.060774254,12,33.4,0
34852,28130,6.421887954,6.485998078,8,0,3.223994925,0,22,0,8,FALSE,20,12,10.25076102,1.358123605,12.1,33.4,0
27526,37321,23.02965906,1.396642217,4,3,7.646380628,1,10,3,6,FALSE,14,28,12.64728619,1.678405334,10.5,31.3,0
14905,23557,21.45481756,7.250234707,3,0,9.231375507,0,13,0,3,FALSE,8,10,13.13427904,1.424865129,13.6,31.1,0
88849,33720,23.67277517,2.718126035,11,12,6.026784232,1,47,14,17,TRUE,56,69,9.275093311,1.440967568,9.6,26.4,1
52552,32145,4.047294055,2.962755039,15,3,1.832202512,1,21,5,8,FALSE,21,55,9.130029932,0.979232698,9.8,27.9,0
9228,30483,7.917829197,0.548891084,3,1,2.193833552,1,6,0,4,FALSE,6,5,13.11203063,1.247799097,8.2,27.7,0
86029,30665,32.13825876,3.480218966,10,8,13.23096543,2,40,7,8,FALSE,62,37,13.13134268,1.224744981,9.3,30,0
29694,30966,5.76954702,3.962183734,3,2,2.392086901,1,24,0,3,FALSE,21,9,13.74378556,1.291363538,13.4,32.5,0
3921,31641,29.70483172,0.171952098,3,0,10.72737886,0,2,0,3,FALSE,2,5,13.55134283,2.286183103,8.8,28.1,0
2497,22929,34.69982252,11.51416328,0,0,23.33640564,0,5,0,0,FALSE,0,0,13.13427904,1.424865129,13.7,32,0
10955,32963,4.560275834,1.501987496,1,1,0.908066454,0,9,0,1,TRUE,2,9,7.990852609,1.056841824,7.9,33.9,1
21328,30949,26.07600471,1.642883303,1,2,5.793195542,1,13,0,4,TRUE,13,7,13.22995017,1.060774254,10.4,31.8,0
19841,32651,20.49533074,2.016623133,4,1,5.157565506,1,14,2,6,FALSE,8,23,13.11203063,1.247799097,8.2,29,0
12122,24467,2.157989341,3.723835714,3,0,0.799148795,0,9,0,7,FALSE,2,10,13.22995017,1.060774254,12.9,32.2,1
12179,27998,10.48280169,2.348573185,6,1,4.632241581,0,5,0,4,FALSE,4,8,10.77667438,1.05044108,10,29.3,0
419788,36100,32.4554527,0.986851818,71,52,7.115874878,8,173,36,46,FALSE,282,311,8.417275916,0.974292275,8.9,24.2,1
111252,31931,5.738938403,1.841832622,20,6,1.459169969,2,51,3,20,FALSE,46,86,9.142336596,0.840354004,8.7,28.8,0
211172,29840,33.2874608,2.264619041,34,24,12.08128562,5,81,10,21,FALSE,141,204,9.93814528,0.693959075,8,20.1,1
11903,22165,10.09267011,1.440743476,2,0,5.174029771,0,12,1,2,FALSE,9,7,13.13427904,1.424865129,12.7,30.6,1
74478,29966,31.6586551,1.719163763,16,5,12.42361536,1,28,4,10,TRUE,43,30,7.990852609,1.056841824,7.1,30,1
14268,22092,8.781762784,4.044737491,2,0,3.644309671,0,11,2,2,FALSE,8,16,13.13427904,1.424865129,13.5,29.1,1
28656,29965,5.769652905,2.317998608,6,3,2.053974596,2,17,2,10,FALSE,17,28,9.142336596,0.840354004,10,30.4,0
21734,35018,10.30153886,2.108486399,4,5,3.113570803,0,13,2,4,FALSE,9,24,11.67903545,1.773987916,7.2,25.9,1
19814,28541,4.311914592,7.553754488,4,2,2.121777885,0,11,0,7,FALSE,6,6,12.31505542,0.916089934,14.9,34.8,1
32508,27640,31.07106929,6.280799067,10,4,20.87696098,1,32,2,0,FALSE,16,18,13.74378556,1.291363538,14,38.3,0
39685,34361,15.3663995,1.455698965,9,5,4.780052196,1,23,4,7,FALSE,23,33,10.36691348,1.751520385,8.2,25.1,0
25738,27154,9.193174481,4.19687971,4,2,3.263741106,0,22,3,6,FALSE,8,16,9.142336596,0.840354004,10.9,30.3,0
101254,35213,23.1669959,1.94379297,15,8,8.248263529,3,51,3,14,FALSE,75,56,13.22995017,1.060774254,12.1,29.4,1
146953,35910,24.15874481,2.776464742,28,18,6.230943659,3,46,10,21,FALSE,101,96,7.590923239,0.826373924,10.4,29.6,1
6571,43987,36.36741415,2.891214722,0,0,15.52689834,0,3,0,0,FALSE,6,9,13.13134268,1.224744981,8.8,27.5,0
41792,31921,18.01486455,2.36161586,11,4,8.105334132,0,38,6,8,FALSE,23,53,10.51943013,1.138312513,8.5,28.4,0
60333,32355,6.075478658,2.102552956,7,3,2.072182647,2,29,5,7,TRUE,27,37,7.990852609,1.056841824,8.5,29.3,0
25941,36112,23.05064593,1.790411788,4,1,5.995148069,0,14,0,5,FALSE,9,23,12.27079455,0.953634165,10.4,29.4,1
28080,30324,10.87131041,3.352282378,3,2,4.685912765,1,12,2,5,TRUE,15,22,11.41667358,1.242679735,11.6,33.6,1
65694,39347,17.26497357,2.085341141,29,12,4.245128655,2,45,8,12,FALSE,61,152,9.275093311,1.440967568,8.9,28.7,1
37413,30103,10.62482846,4.24395313,6,2,5.685212229,1,34,1,7,FALSE,22,31,10.9781941,0.73534796,11.3,34.4,0
12465,35763,14.75108316,2.167872166,5,2,6.106788916,0,9,0,4,FALSE,3,12,13.11203063,1.247799097,8.4,28.1,0
92755,26482,13.32560384,5.900872025,24,5,6.339385959,1,75,3,25,FALSE,65,53,10.9781941,0.73534796,14.3,38.5,0
19845,36372,14.7700007,1.981597626,5,2,5.218774579,0,8,1,6,FALSE,9,13,8.898951226,0.961596182,8.7,27.2,0
64196,32813,26.92165036,2.476972362,12,4,8.865939775,1,28,7,6,FALSE,52,40,12.64728619,1.678405334,10.1,31.4,0
11125,28415,3.610432376,3.173504528,4,1,1.36273635,0,8,2,4,FALSE,5,13,10.25076102,1.358123605,10.4,26.7,0
78025,30774,14.41986935,5.654150235,18,3,6.042164017,1,28,5,12,FALSE,34,47,9.130029932,0.979232698,9.7,32.1,0
112490,37538,24.0980161,1.310999527,13,13,3.16754542,3,18,6,17,FALSE,53,50,8.898951226,0.961596182,6,24.9,1
9399,23324,29.78648983,1.625096334,2,0,4.728068869,0,7,0,1,FALSE,5,6,13.13134268,1.224744981,9.9,29.6,0
39010,24075,24.30410551,3.16249004,10,2,14.33009705,1,30,1,7,TRUE,16,17,8.417275916,0.974292275,8.6,31.9,0
38238,33487,12.49745794,2.509057974,13,5,3.150091993,0,20,2,8,FALSE,17,41,8.590151677,0.886967643,9.3,24.6,0
205401,28575,42.16808843,2.88457848,24,14,20.92493112,3,56,7,22,FALSE,117,116,11.03772707,2.007890844,6.1,25.1,1
4043,35016,41.18602524,1.516069846,2,1,14.64990794,0,3,0,3,FALSE,4,4,11.67903545,1.773987916,8.5,27.9,0
16867,40736,23.40635504,2.324496919,3,3,6.870482199,1,16,3,3,TRUE,12,16,13.08077594,1.652914943,8.9,29.5,0
11646,24197,15.91487702,8.63360931,3,0,9.625027637,0,8,0,0,FALSE,4,0,13.74378556,1.291363538,14.1,37.2,0
6768,20265,1.39633256,7.1658049,1,0,0.756261867,0,5,0,3,FALSE,3,0,10.99078913,0.954011703,11.9,30.4,0
44441,38642,9.567403287,4.214761713,19,5,4.216347851,0,41,9,0,TRUE,40,79,8.823179362,1.14738806,7.2,22.9,0
128985,33737,43.9271245,1.900456985,11,7,13.57194182,2,28,6,17,TRUE,58,43,11.03772707,2.007890844,6.3,23.3,1
61968,30754,8.396104982,2.198603944,15,8,3.091972629,1,37,4,14,FALSE,47,33,9.703633786,1.072691744,12.2,30.5,0
11260,25539,19.49343402,4.134438117,5,0,9.118749329,0,6,0,4,FALSE,3,5,12.18051878,1.521881327,11,29,0
14006,28273,5.331407536,3.286965297,3,0,1.928948336,0,8,1,3,FALSE,4,7,12.31505542,0.916089934,13.2,32.2,0
17076,31932,13.63941621,4.75059176,5,2,5.095781646,0,15,0,2,FALSE,9,14,13.13134268,1.224744981,11,28,1
75461,34437,19.49635698,2.107957673,6,4,5.159685283,0,19,3,4,TRUE,35,27,12.64728619,1.678405334,9.1,30.8,1
30016,27113,28.28373137,3.99990956,4,2,12.69124132,1,24,3,8,FALSE,26,20,13.13427904,1.424865129,10.5,30.2,0
39550,32269,4.987359743,3.416011164,14,7,2.012171867,0,10,7,6,FALSE,21,35,9.130029932,0.979232698,9.1,30.7,0
26422,28230,43.71009665,4.233084839,4,1,16.40074318,0,16,0,2,FALSE,8,12,13.13134268,1.224744981,9.9,28.9,0
511536,30939,13.40998273,1.121852247,128,40,4.823790834,3,146,35,101,TRUE,314,266,8.590151677,0.886967643,8.1,30.2,1
18057,42734,0.000239485,1.474852526,3,1,6.31E-05,0,13,0,2,TRUE,11,10,9.549006101,0.747406627,9.5,28.6,1
14512,24621,20.56892104,9.815967557,4,2,9.36529437,0,12,0,5,FALSE,8,17,11.41667358,1.242679735,13.1,32,0
27620,32041,10.62320507,1.150888884,3,2,4.568771936,1,9,1,3,FALSE,18,14,12.27079455,0.953634165,10.2,29.6,1
108879,35153,30.66860057,1.566752612,13,7,11.95030959,3,58,6,10,TRUE,74,78,13.13134268,1.224744981,10.4,27.8,1
2423,24792,19.84283624,1.822267342,1,0,6.304113286,0,4,0,1,FALSE,3,3,13.13134268,1.224744981,9.8,28.4,0
10013,27227,58.82598348,9.486618545,1,0,22.15945265,0,10,0,1,TRUE,0,5,9.549006101,0.747406627,11.6,30.7,0
43921,29672,5.68997408,1.45574043,8,5,2.216105249,1,20,3,8,FALSE,34,22,9.703633786,1.072691744,11.7,30.5,0
8855,27679,28.75962469,6.545834925,1,0,8.989805262,0,3,1,1,FALSE,1,2,13.22995017,1.060774254,11.1,32,1
31717,27390,8.224890511,3.097653382,7,2,4.529821132,1,19,1,5,FALSE,21,14,10.99078913,0.954011703,11.5,31.3,0
59134,32476,6.19300016,2.080252687,7,6,1.771005462,1,28,3,6,TRUE,32,43,13.13134268,1.224744981,8.6,29.8,1
1037,32014,99.99999911,0,1,0,33.63874355,0,0,0,0,FALSE,0,0,12.12789614,1.007802994,8.9,25,0
34882,27302,49.18266995,2.338309919,3,0,22.49244592,1,20,0,2,FALSE,26,21,13.13134268,1.224744981,9,29.2,0
49305,29150,4.547273052,1.2113574,9,5,1.46622768,1,21,0,5,FALSE,24,22,12.27079455,0.953634165,10.5,30,0
32560,30177,11.34627515,4.322880652,9,2,5.774621509,1,17,0,6,FALSE,30,20,12.31505542,0.916089934,12.9,35.1,0
462777,38332,26.0406288,1.94684245,95,44,5.310564738,4,198,33,112,TRUE,260,322,8.304766434,0.852798333,9.8,27.4,1
123320,35715,13.78323366,1.348502745,11,14,1.99456542,3,44,17,13,TRUE,63,70,11.67903545,1.773987916,5.7,26.1,1
21724,39514,17.82490895,2.624815781,11,3,4.406437056,0,10,9,6,FALSE,8,37,9.142336596,0.840354004,10.7,30.8,0
2384,26223,7.816338193,18.17613011,1,0,3.609653267,0,4,0,2,FALSE,3,3,13.13134268,1.224744981,10,26.8,0
14222,32993,12.18188408,3.153931845,4,1,3.466043253,0,5,0,4,FALSE,9,9,13.22995017,1.060774254,11.5,31.4,1
10526,21927,36.80527109,12.91767008,1,0,19.89370285,0,8,0,0,FALSE,1,2,13.74378556,1.291363538,15.2,38.2,0
33777,28361,9.861692183,0.737027249,6,4,2.996878097,1,14,4,5,TRUE,21,29,12.64728619,1.678405334,8.5,29.7,0
13543,24010,5.793925664,2.088102459,2,0,2.200686524,0,9,0,3,TRUE,0,9,11.41667358,1.242679735,13.3,29.8,0
19677,29666,4.680802812,5.942214697,3,1,2.117632012,0,10,1,2,FALSE,3,8,10.9781941,0.73534796,11.8,30.8,1
13262,37563,6.707777521,1.153458367,5,1,2.148828588,0,13,2,5,FALSE,7,13,13.11203063,1.247799097,9.1,27.9,0
166478,31825,4.991468611,1.807235633,34,16,1.658731868,5,84,5,30,FALSE,113,92,10.25076102,1.358123605,8.9,33.1,1
36604,35113,26.74341729,1.003996959,7,2,8.333273297,1,20,3,10,FALSE,28,27,13.55134283,2.286183103,8.7,29.3,0
42089,24235,15.97783915,3.678822426,8,2,8.04117108,1,40,3,24,FALSE,22,17,13.13427904,1.424865129,11.9,29.8,0
21799,27029,11.30206296,3.648174486,3,2,6.36910878,0,13,2,3,FALSE,7,7,13.13427904,1.424865129,11.8,30.3,1
9673,22794,55.1468184,4.030498973,3,0,28.18778544,0,7,0,2,FALSE,4,6,10.77667438,1.05044108,10.1,29.4,0
9505,24858,15.4353664,9.327648425,1,0,6.761472991,0,9,0,10,FALSE,1,3,11.41667358,1.242679735,13.4,36.3,1
28599,26182,27.10749168,2.657574353,8,1,10.21732244,0,8,1,6,FALSE,16,19,8.590151677,0.886967643,8.1,28.5,0
8387,36135,16.08617307,0.551150412,2,2,4.579939286,0,4,1,2,FALSE,1,6,13.55134283,2.286183103,8.2,29.2,0
28979,22887,5.7057773,3.662044002,6,0,2.292294647,1,21,2,5,FALSE,16,10,8.417275916,0.974292275,11.3,33.1,0
14786,27077,0.759094456,4.137156532,2,1,0.350553546,0,2,0,2,FALSE,3,4,13.22995017,1.060774254,11,32.3,1
73457,32446,20.51377861,2.640493842,15,3,8.583267218,2,18,0,13,FALSE,45,41,13.22995017,1.060774254,11.5,29.4,1
29723,26800,1.233568686,2.175078494,2,2,0.57166016,1,16,1,4,TRUE,16,19,13.13427904,1.424865129,8.8,26.8,0
16168,28208,30.34450403,3.270671351,3,1,12.00032091,0,16,0,9,TRUE,7,22,11.67903545,1.773987916,9.1,27.2,0
217764,33182,27.9359352,2.048531575,26,12,6.924160524,2,88,7,18,FALSE,118,95,10.77667438,1.05044108,9.2,30.9,1
3691,35455,29.99219382,1.994457709,1,0,7.945261564,0,3,0,1,FALSE,1,10,12.64728619,1.678405334,10.7,29.9,0
10041,25484,8.91060568,0.361738581,1,4,2.276398179,0,5,0,1,TRUE,7,15,10.99772869,0.626018485,6.6,20.5,0
7467,36970,57.45496574,43.67099663,6,0,32.33226224,0,2,0,13,TRUE,1,0,7.66729709,1.413655216,6.6,31.3,0
31505,26339,4.464106513,3.04148234,6,3,1.758607354,1,16,1,8,TRUE,22,16,13.22995017,1.060774254,12.2,31.2,0
6868,27584,40.33216386,4.505870899,1,0,13.81853225,0,7,0,1,FALSE,1,0,9.549006101,0.747406627,10.6,27.9,0
120069,31709,27.0813884,3.258919679,18,13,10.68017353,3,72,6,13,FALSE,88,67,13.13134268,1.224744981,9,25.1,1
10342,38648,19.75850871,2.68259487,5,1,6.3946557,0,10,0,5,FALSE,3,14,13.11203063,1.247799097,9.5,29,0
18633,22806,11.88127832,2.856931033,6,2,6.087635463,1,13,1,5,FALSE,9,9,10.77667438,1.05044108,9.2,30.5,0
10969,24359,4.056318777,7.189517954,4,2,2.53443799,1,5,1,6,TRUE,8,8,13.22995017,1.060774254,10.8,32,0
922541,38450,27.39175397,1.893237123,170,63,8.808377174,14,419,47,108,FALSE,674,573,10.99078913,0.954011703,11.9,33.7,1
15530,29341,8.313022378,4.448519138,2,0,2.751407586,0,10,0,3,FALSE,4,4,13.22995017,1.060774254,12.2,32.5,1
29821,32080,5.690485302,2.005550176,7,2,2.305631576,1,23,0,7,FALSE,12,16,10.77667438,1.05044108,9.7,28.8,0
60496,28440,7.276714156,2.16806909,12,7,2.520357516,2,28,7,12,TRUE,42,44,10.25076102,1.358123605,10.4,27.7,0
21988,24849,1.585493544,3.27181287,7,2,0.712284336,0,8,0,7,FALSE,11,12,10.99078913,0.954011703,11.1,29.6,0
433022,40399,26.19992216,1.437972181,66,50,4.811540584,7,131,38,48,FALSE,272,227,9.130029932,0.979232698,9,30.9,1
86885,39784,22.96278229,2.576472981,13,8,5.77279867,3,22,4,10,FALSE,36,45,7.66729709,1.413655216,5.8,27.9,1
975,69317,0.309912579,0.275893912,0,0,0.096639405,0,0,0,1,FALSE,0,0,7.66729709,1.413655216,,,0
55087,32701,8.423305272,3.029771405,15,6,2.782041656,1,23,5,7,FALSE,24,37,9.130029932,0.979232698,8.9,30.5,0
115802,39309,18.05677917,2.569691153,8,6,4.987457122,2,54,8,10,FALSE,72,55,13.13134268,1.224744981,9.3,27.5,1
39170,30568,0.800193828,1.978561978,5,1,0.407881772,1,18,0,6,TRUE,18,18,10.99078913,0.954011703,10,30.1,1
45926,37655,21.92788172,1.468710023,5,6,4.834814926,1,22,4,9,FALSE,19,20,13.11203063,1.247799097,7.3,31.9,1
39060,30146,16.03560175,2.984116013,5,1,5.8078508,3,21,3,7,FALSE,24,28,9.703633786,1.072691744,10.8,28.4,0
20467,30922,26.8600717,2.286673057,4,1,6.403508959,1,18,1,3,FALSE,17,18,11.87019433,1.546710785,10.9,29.4,0
45605,28371,19.59706556,2.364946876,6,2,7.563598124,1,26,3,5,FALSE,21,35,13.13134268,1.224744981,9,29.2,1
268145,39316,17.05369486,1.10505804,67,41,3.989261326,1,86,32,29,TRUE,219,309,8.590151677,0.886967643,6.4,21.6,1
80491,31862,4.951440166,3.405295453,21,5,1.967905457,1,34,6,16,FALSE,44,74,9.275093311,1.440967568,9.3,29,0
116557,37804,25.50848514,1.383049299,28,11,6.635485239,2,54,25,12,FALSE,80,115,7.990852609,1.056841824,7.9,29.6,1
145506,53981,32.26954619,1.528812077,30,29,7.372644253,2,62,16,19,TRUE,96,160,8.417275916,0.974292275,9,20.2,1
11364,35299,30.46930088,2.229836354,3,0,12.54400052,0,4,0,2,FALSE,5,13,8.887484884,1.409349234,7.5,22.7,0
19037,33930,15.1077056,2.97872474,5,0,4.097799841,0,11,2,4,FALSE,5,8,12.64728619,1.678405334,9.8,32.1,1
244474,32585,27.66489331,3.226264371,36,22,11.14088801,3,146,4,0,FALSE,178,110,13.74378556,1.291363538,11.7,33.1,1
41386,25504,11.4170323,3.606744138,8,3,5.44678824,2,42,1,7,FALSE,32,29,13.13427904,1.424865129,11.5,28,0
20772,29944,15.51058695,3.540912352,6,1,6.458235856,0,5,0,5,FALSE,13,25,12.27079455,0.953634165,10.7,29.5,0
9900,36053,46.18870453,2.80086134,3,0,14.26253724,0,6,1,3,FALSE,3,8,6.954297724,0.387917907,8.4,34.5,0
39899,24045,43.68907356,3.418186102,12,2,21.48937811,1,32,0,7,FALSE,19,25,8.417275916,0.974292275,10.8,29.5,0
117461,36589,33.86690313,1.149610597,17,14,4.632982137,4,45,6,14,FALSE,101,100,13.22995017,1.060774254,8.6,29.8,1
15289,29242,6.629492393,1.768926889,4,3,2.714642564,1,7,1,4,FALSE,14,19,7.778857766,0.686203567,5.6,21,0
40173,32900,6.896087296,4.083203026,14,2,2.338939046,1,24,4,8,FALSE,20,43,9.130029932,0.979232698,9.6,30.4,0
107583,29256,21.0074627,2.710425685,12,9,8.928566142,3,85,11,18,TRUE,102,85,13.13427904,1.424865129,11.1,32.1,1
674970,38693,35.78358411,1.28532722,86,71,5.76111402,10,162,38,90,TRUE,438,317,8.898951226,0.961596182,7.9,28.8,1
2227,26339,20.28338359,1.929524822,1,0,4.362840996,0,2,0,1,FALSE,0,3,13.13134268,1.224744981,11.1,26.5,0
137523,72681,0,0,31,16,0,1,40,6,10,TRUE,119,148,9.549006101,0.747406627,7.4,21.3,1
27582,32263,30.81521164,2.12208582,10,2,13.96762228,1,19,0,9,FALSE,16,19,11.87019433,1.546710785,11.1,28.7,0
17945,25237,13.79417844,4.50580284,4,2,8.555724861,0,8,1,4,FALSE,5,10,12.18051878,1.521881327,11.4,31.2,0
4130,32033,39.29041178,1.940449118,3,0,10.6066294,0,1,0,3,FALSE,2,6,11.67903545,1.773987916,7.7,27.8,0
13505,45339,10.41539951,4.97514672,4,0,3.697891069,0,1,2,3,TRUE,6,9,7.66729709,1.413655216,6.2,26.2,0
2217166,36084,0.334018099,0.042308714,1261,121,0.035068206,3,327,429,596,TRUE,1583,1517,9.275093311,1.440967568,9.2,23.7,1
